gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,Input,Symbol,Feature Type
ENSMUSG00000060147.15,182.3390331,-3.06485049,0.340694572,-8.995888812,2.34328E-19,9.40496E-18,ENSMUSG00000060147,ENSMUSG00000060147,Serpinb6a,protein coding gene
ENSMUSG00000060152.14,167.0553415,-2.383105482,0.370844552,-6.426157459,1.3087E-10,1.68256E-09,ENSMUSG00000060152,ENSMUSG00000060152,Pop5,protein coding gene
ENSMUSG00000060180.12,23.92447945,-3.17456644,0.818792322,-3.877132645,0.000105695,0.000485109,ENSMUSG00000060180,ENSMUSG00000060180,Myh13,protein coding gene
ENSMUSG00000060373.14,201.3541245,-2.271626171,0.281189667,-8.078626063,6.55005E-16,1.69569E-14,ENSMUSG00000060373,ENSMUSG00000060373,Hnrnpc,protein coding gene
ENSMUSG00000060636.13,1456.64558,-3.263129177,0.283948628,-11.49197021,1.44772E-30,1.69938E-28,ENSMUSG00000060636,ENSMUSG00000060636,Rpl35a,protein coding gene
ENSMUSG00000060675.13,146.4298731,-2.025085027,0.323212455,-6.265491915,3.7165E-10,4.47914E-09,ENSMUSG00000060675,ENSMUSG00000060675,Plaat3,protein coding gene
ENSMUSG00000060739.7,258.3139958,-2.307213178,0.290534863,-7.941261,2.00136E-15,4.87899E-14,ENSMUSG00000060739,ENSMUSG00000060739,Nsa2,protein coding gene
ENSMUSG00000060791.15,42.11771086,-2.487341729,0.544328556,-4.569559511,4.8875E-06,3.0239E-05,ENSMUSG00000060791,ENSMUSG00000060791,Gmfg,protein coding gene
ENSMUSG00000060803.5,1254.888266,-4.740320859,0.310608769,-15.26138775,1.38276E-52,1.03034E-49,ENSMUSG00000060803,ENSMUSG00000060803,Gstp1,protein coding gene
ENSMUSG00000060860.8,83.88855183,-2.423375386,0.482122019,-5.026477304,4.99572E-07,3.74198E-06,ENSMUSG00000060860,ENSMUSG00000060860,Ube2s,protein coding gene
ENSMUSG00000060904.14,343.9549061,-2.50239854,0.279468242,-8.954142766,3.42386E-19,1.34275E-17,ENSMUSG00000060904,ENSMUSG00000060904,Arl1,protein coding gene
ENSMUSG00000060923.5,2.802375963,-5.172854077,2.112253511,-2.448974069,0.014326376,0.035332484,ENSMUSG00000060923,ENSMUSG00000060923,Acyp2,protein coding gene
ENSMUSG00000060938.14,2705.54369,-3.79396776,0.279013823,-13.59777707,4.1279E-42,1.31007E-39,ENSMUSG00000060938,ENSMUSG00000060938,Rpl26,protein coding gene
ENSMUSG00000060992.8,517.5687493,-2.223445293,0.267833214,-8.301604032,1.02715E-16,2.96352E-15,ENSMUSG00000060992,ENSMUSG00000060992,Copz1,protein coding gene
ENSMUSG00000061315.13,1496.434415,-2.495235208,0.194799936,-12.80921986,1.45591E-37,3.08042E-35,ENSMUSG00000061315,ENSMUSG00000061315,Naca,protein coding gene
ENSMUSG00000061360.7,159.9591798,-2.268018812,0.316329815,-7.169791471,7.51121E-13,1.30423E-11,ENSMUSG00000061360,ENSMUSG00000061360,Phf5a,protein coding gene
ENSMUSG00000061474.11,23.47813329,-3.133119114,0.69646266,-4.498617509,6.83968E-06,4.1086E-05,ENSMUSG00000061474,ENSMUSG00000061474,Kdg4,protein coding gene
ENSMUSG00000061477.3,3510.395497,-2.628584798,0.243356564,-10.80137209,3.39098E-27,2.96503E-25,ENSMUSG00000061477,ENSMUSG00000061477,Rps7,protein coding gene
ENSMUSG00000061518.10,388.0345911,-2.138047838,0.32652365,-6.547911117,5.83474E-11,7.95822E-10,ENSMUSG00000061518,ENSMUSG00000061518,Cox5b,protein coding gene
ENSMUSG00000061613.12,126.4473884,-2.406707357,0.425852594,-5.651503337,1.59051E-08,1.51266E-07,ENSMUSG00000061613,ENSMUSG00000061613,U2af1,protein coding gene
ENSMUSG00000061666.6,25.31998707,-2.453651498,0.757708811,-3.23825124,0.001202648,0.0041748,ENSMUSG00000061666,ENSMUSG00000061666,Gdpd1,protein coding gene
ENSMUSG00000061787.15,2523.548717,-2.223883003,0.279816345,-7.947652249,1.90079E-15,4.64043E-14,ENSMUSG00000061787,ENSMUSG00000061787,Rps17,protein coding gene
ENSMUSG00000061808.3,313.2815156,-2.204181628,0.401531405,-5.489437695,4.03215E-08,3.59537E-07,ENSMUSG00000061808,ENSMUSG00000061808,Ttr,protein coding gene
ENSMUSG00000061838.7,199.773961,-2.61795814,0.286028094,-9.152800695,5.54763E-20,2.35919E-18,ENSMUSG00000061838,ENSMUSG00000061838,Suclg2,protein coding gene
ENSMUSG00000061959.13,93.98109359,-2.460725916,0.416166701,-5.912837116,3.36265E-09,3.51611E-08,ENSMUSG00000061959,ENSMUSG00000061959,Ces1e,protein coding gene
ENSMUSG00000061983.6,3888.882775,-2.498734639,0.270869467,-9.224866376,2.83915E-20,1.24762E-18,ENSMUSG00000061983,ENSMUSG00000061983,Rps12,protein coding gene
ENSMUSG00000062006.12,1559.574973,-3.158488677,0.273596345,-11.54433797,7.88462E-31,9.44941E-29,ENSMUSG00000062006,ENSMUSG00000062006,Rpl34,protein coding gene
ENSMUSG00000062054.6,146.6061802,-2.019279097,0.306600693,-6.586022605,4.51765E-11,6.25897E-10,ENSMUSG00000062054,ENSMUSG00000062054,Iah1,protein coding gene
ENSMUSG00000062070.12,160.6542943,-3.049314166,0.302219724,-10.08972587,6.13406E-24,3.8343E-22,ENSMUSG00000062070,ENSMUSG00000062070,Pgk1,protein coding gene
ENSMUSG00000062328.7,3631.850943,-3.400339265,0.258534603,-13.15235652,1.64952E-39,4.38501E-37,ENSMUSG00000062328,ENSMUSG00000062328,Rpl17,protein coding gene
ENSMUSG00000062352.13,97.53974771,-2.034299714,0.352802458,-5.766115481,8.11195E-09,8.07332E-08,ENSMUSG00000062352,ENSMUSG00000062352,Itgb1bp1,protein coding gene
ENSMUSG00000062397.7,883.6693827,-2.617373608,0.199389285,-13.1269522,2.30758E-39,5.90259E-37,ENSMUSG00000062397,ENSMUSG00000062397,Zfp706,protein coding gene
ENSMUSG00000062580.9,96.57214076,-2.343238554,0.415804312,-5.635435922,1.74616E-08,1.64517E-07,ENSMUSG00000062580,ENSMUSG00000062580,Timm17a,protein coding gene
ENSMUSG00000062647.16,2800.044661,-2.459169494,0.184875124,-13.30178685,2.26002E-40,6.34954E-38,ENSMUSG00000062647,ENSMUSG00000062647,Rpl7a,protein coding gene
ENSMUSG00000062683.11,258.5912253,-2.915381118,0.32114669,-9.078035695,1.10552E-19,4.57642E-18,ENSMUSG00000062683,ENSMUSG00000062683,Atp5mc2,protein coding gene
ENSMUSG00000062751.5,324.4337909,-2.543552967,0.28408891,-8.953369444,3.44794E-19,1.3491E-17,ENSMUSG00000062751,ENSMUSG00000062751,Prss1,protein coding gene
ENSMUSG00000062762.15,215.5862819,-2.706456553,0.285342431,-9.484942511,2.42517E-21,1.17408E-19,ENSMUSG00000062762,ENSMUSG00000062762,Ei24,protein coding gene
ENSMUSG00000062867.13,136.3941811,-2.060523696,0.303097013,-6.798231608,1.05911E-11,1.5978E-10,ENSMUSG00000062867,ENSMUSG00000062867,Impdh2,protein coding gene
ENSMUSG00000062963.10,451.5507762,-3.679073713,0.278540873,-13.20838005,7.84956E-40,2.13533E-37,ENSMUSG00000062963,ENSMUSG00000062963,Ufc1,protein coding gene
ENSMUSG00000062981.4,175.3526195,-2.397226791,0.322461426,-7.434150555,1.05242E-13,2.05426E-12,ENSMUSG00000062981,ENSMUSG00000062981,Mrpl42,protein coding gene
ENSMUSG00000063049.4,51.08600075,-2.094409993,0.436414571,-4.799129392,1.59357E-06,1.08453E-05,ENSMUSG00000063049,ENSMUSG00000063049,Ing2,protein coding gene
ENSMUSG00000063089.4,23.40637192,-3.131647194,0.790493536,-3.961635423,7.44381E-05,0.000353483,ENSMUSG00000063089,ENSMUSG00000063089,Klk1b8,protein coding gene
ENSMUSG00000063172.13,6.226052283,-3.963424342,1.493684002,-2.653455709,0.007967223,0.021533238,ENSMUSG00000063172,ENSMUSG00000063172,Ift25,protein coding gene
ENSMUSG00000063253.10,32.59884269,-2.233795537,0.561069391,-3.981317769,6.85343E-05,0.000328267,ENSMUSG00000063253,ENSMUSG00000063253,Scoc,protein coding gene
ENSMUSG00000063275.15,58.75022606,-3.226438655,0.521823532,-6.183007205,6.28918E-10,7.3623E-09,ENSMUSG00000063275,ENSMUSG00000063275,Hacd1,protein coding gene
ENSMUSG00000063316.13,1187.185223,-3.103899447,0.276660015,-11.2191834,3.28288E-29,3.58356E-27,ENSMUSG00000063316,ENSMUSG00000063316,Rpl27,protein coding gene
ENSMUSG00000063320.11,29.84587963,-2.001344833,0.54549874,-3.668834931,0.000243658,0.001022732,ENSMUSG00000063320,ENSMUSG00000063320,Uqcc6,protein coding gene
ENSMUSG00000063457.14,4056.8847,-2.359076428,0.311352566,-7.576865223,3.54004E-14,7.40772E-13,ENSMUSG00000063457,ENSMUSG00000063457,Rps15,protein coding gene
ENSMUSG00000063480.7,104.3665472,-2.777223754,0.383184386,-7.247747706,4.23759E-13,7.58077E-12,ENSMUSG00000063480,ENSMUSG00000063480,Snu13,protein coding gene
ENSMUSG00000063694.5,108.2201667,-4.495699967,0.455958705,-9.859884057,6.21211E-23,3.44541E-21,ENSMUSG00000063694,ENSMUSG00000063694,Cycs,protein coding gene
ENSMUSG00000063713.7,34.20099809,-2.798330482,0.585206765,-4.781780814,1.73749E-06,1.17233E-05,ENSMUSG00000063713,ENSMUSG00000063713,Klk1b24,protein coding gene
ENSMUSG00000063787.3,139.055242,-2.540991679,0.412288094,-6.163145901,7.13137E-10,8.29718E-09,ENSMUSG00000063787,ENSMUSG00000063787,Chchd1,protein coding gene
ENSMUSG00000063800.5,43.12317752,-2.256175254,0.501331475,-4.500366254,6.78365E-06,4.08266E-05,ENSMUSG00000063800,ENSMUSG00000063800,Prpf38a,protein coding gene
ENSMUSG00000063882.12,833.7101114,-2.901276826,0.327833507,-8.849848374,8.76383E-19,3.32289E-17,ENSMUSG00000063882,ENSMUSG00000063882,Uqcrh,protein coding gene
ENSMUSG00000063889.16,20.96053395,-2.432637999,0.727508739,-3.343792135,0.000826416,0.003014713,ENSMUSG00000063889,ENSMUSG00000063889,Crem,protein coding gene
ENSMUSG00000063903.5,24354.59583,-2.253641739,0.246354618,-9.147958162,5.80198E-20,2.46124E-18,ENSMUSG00000063903,ENSMUSG00000063903,Klk1,protein coding gene
ENSMUSG00000064215.13,461.0047243,-2.150322721,0.267484907,-8.039043205,9.05427E-16,2.28867E-14,ENSMUSG00000064215,ENSMUSG00000064215,Ifi27,protein coding gene
ENSMUSG00000064264.14,11.53723474,-2.089368729,0.895060532,-2.33433232,0.019578328,0.045837893,ENSMUSG00000064264,ENSMUSG00000064264,Zfp428,protein coding gene
ENSMUSG00000064326.12,31.16047946,-3.269196349,0.632586164,-5.167985857,2.3663E-07,1.87056E-06,ENSMUSG00000064326,ENSMUSG00000064326,Siva1,protein coding gene
ENSMUSG00000064354.1,115.6500921,-7.761011856,0.832643994,-9.320924558,1.15331E-20,5.21515E-19,ENSMUSG00000064354,ENSMUSG00000064354,mt-Co2,protein coding gene
ENSMUSG00000064357.1,52.26405836,-6.617514286,0.869076532,-7.614420643,2.64877E-14,5.6112E-13,ENSMUSG00000064357,ENSMUSG00000064357,mt-Atp6,protein coding gene
ENSMUSG00000064358.1,80.15673964,-6.122859089,0.651115169,-9.403649894,5.27024E-21,2.46107E-19,ENSMUSG00000064358,ENSMUSG00000064358,mt-Co3,protein coding gene
ENSMUSG00000064360.1,20.8176286,-4.168835292,0.923056612,-4.516337607,6.29183E-06,3.81292E-05,ENSMUSG00000064360,ENSMUSG00000064360,mt-Nd3,protein coding gene
ENSMUSG00000065990.12,283.7967348,-3.263799012,0.316570454,-10.30986618,6.35898E-25,4.30752E-23,ENSMUSG00000065990,ENSMUSG00000065990,Aurkaip1,protein coding gene
ENSMUSG00000066150.12,143.8198234,-2.085594586,0.31936916,-6.530356865,6.56132E-11,8.84719E-10,ENSMUSG00000066150,ENSMUSG00000066150,Slc31a1,protein coding gene
ENSMUSG00000066512.3,1203.641613,-2.187485481,0.227282662,-9.624515399,6.30032E-22,3.23278E-20,ENSMUSG00000066512,ENSMUSG00000066512,Klk1b5,protein coding gene
ENSMUSG00000066513.4,187.0905844,-2.319876799,0.332542296,-6.97618566,3.03302E-12,4.91303E-11,ENSMUSG00000066513,ENSMUSG00000066513,Klk1b4,protein coding gene
ENSMUSG00000066515.3,209.9569907,-3.186481861,0.365070154,-8.728409657,2.58279E-18,9.29912E-17,ENSMUSG00000066515,ENSMUSG00000066515,Klk1b3,protein coding gene
ENSMUSG00000066516.5,26.06987727,-8.381642282,1.378170189,-6.08171788,1.18902E-09,1.33622E-08,ENSMUSG00000066516,ENSMUSG00000066516,Klk1b21,protein coding gene
ENSMUSG00000066551.12,149.8901124,-2.089918116,0.316188398,-6.609724239,3.85037E-11,5.36484E-10,ENSMUSG00000066551,ENSMUSG00000066551,Hmgb1,protein coding gene
ENSMUSG00000066613.14,44.65158214,-3.042531057,0.516430844,-5.891458831,3.82801E-09,3.97362E-08,ENSMUSG00000066613,ENSMUSG00000066613,Zfp932,protein coding gene
ENSMUSG00000066637.1,19.0470741,-2.086573106,0.732375785,-2.849047099,0.004385039,0.012872695,ENSMUSG00000066637,ENSMUSG00000066637,Ttc32,protein coding gene
ENSMUSG00000067194.6,204.6070039,-2.498861476,0.282418198,-8.84808943,8.90303E-19,3.36124E-17,ENSMUSG00000067194,ENSMUSG00000067194,Eif1ax,protein coding gene
ENSMUSG00000067288.12,1688.583687,-2.45508814,0.309760156,-7.925771248,2.26735E-15,5.47293E-14,ENSMUSG00000067288,ENSMUSG00000067288,Rps28,protein coding gene
ENSMUSG00000067365.10,45.38553846,-2.020663071,0.556296666,-3.632347983,0.000280854,0.001155371,ENSMUSG00000067365,ENSMUSG00000067365,Tmem128,protein coding gene
ENSMUSG00000067367.9,161.2067254,-2.457040961,0.369296482,-6.653301831,2.8659E-11,4.07261E-10,ENSMUSG00000067367,ENSMUSG00000067367,Lyar,protein coding gene
ENSMUSG00000067847.13,258.4383963,-3.393746765,0.402432164,-8.433090276,3.36655E-17,1.04144E-15,ENSMUSG00000067847,ENSMUSG00000067847,Romo1,protein coding gene
ENSMUSG00000067995.4,34.51869938,-2.27522431,0.564600041,-4.029798344,5.58247E-05,0.000274108,ENSMUSG00000067995,ENSMUSG00000067995,Gtf2f2,protein coding gene
ENSMUSG00000068079.5,10.17580598,-3.159923,1.157925251,-2.728952493,0.006353586,0.017682324,ENSMUSG00000068079,ENSMUSG00000068079,Tcf15,protein coding gene
ENSMUSG00000068134.13,19.04195763,-2.032172609,0.691209861,-2.940022596,0.003281883,0.009983123,ENSMUSG00000068134,ENSMUSG00000068134,Zfp120,protein coding gene
ENSMUSG00000068184.6,23.17209965,-2.536398828,0.691763585,-3.666568872,0.000245827,0.001030572,ENSMUSG00000068184,ENSMUSG00000068184,Ndufaf2,protein coding gene
ENSMUSG00000068205.14,19.57268977,-2.517739538,0.751249438,-3.351402888,0.000804032,0.002942993,ENSMUSG00000068205,ENSMUSG00000068205,Macrod2,protein coding gene
ENSMUSG00000068240.5,64.19161387,-2.539698403,0.458033841,-5.544783328,2.94318E-08,2.68728E-07,ENSMUSG00000068240,ENSMUSG00000068240,Uba52rt,protein coding gene
ENSMUSG00000068290.11,435.0729495,-2.62960271,0.265013845,-9.922510705,3.32291E-23,1.94364E-21,ENSMUSG00000068290,ENSMUSG00000068290,Ddrgk1,protein coding gene
ENSMUSG00000068341.8,1608.553951,-2.412176903,0.291177007,-8.284228661,1.18877E-16,3.41259E-15,ENSMUSG00000068341,ENSMUSG00000068341,Reg3d,protein coding gene
ENSMUSG00000068523.12,176.5020344,-2.441158465,0.282806833,-8.631893508,6.03446E-18,2.08505E-16,ENSMUSG00000068523,ENSMUSG00000068523,Gng5,protein coding gene
ENSMUSG00000068686.12,9.198498732,-4.80856652,1.407258252,-3.41697518,0.000633211,0.002383999,ENSMUSG00000068686,ENSMUSG00000068686,Cd59b,protein coding gene
ENSMUSG00000068762.11,13.11284759,-3.913055391,1.038590722,-3.767658719,0.000164786,0.000723386,ENSMUSG00000068762,ENSMUSG00000068762,Gstm6,protein coding gene
ENSMUSG00000068798.10,123.6469059,-2.489740161,0.3615052,-6.887148953,5.69216E-12,8.92518E-11,ENSMUSG00000068798,ENSMUSG00000068798,Rap1a,protein coding gene
ENSMUSG00000069208.8,15.5619945,-3.006507055,0.980210292,-3.06720617,0.002160698,0.006917623,ENSMUSG00000069208,ENSMUSG00000069208,Zfp825,protein coding gene
ENSMUSG00000069899.3,4.94818827,-4.203042601,1.640941978,-2.561359669,0.010426335,0.027065516,ENSMUSG00000069899,ENSMUSG00000069899,Sft2d1rt,protein coding gene
ENSMUSG00000069919.7,2494.628021,-2.866365369,0.2626294,-10.91410698,9.86945E-28,9.19253E-26,ENSMUSG00000069919,ENSMUSG00000069919,Hba-a1,protein coding gene
ENSMUSG00000070394.10,247.8815281,-2.108133984,0.375458815,-5.614820861,1.96766E-08,1.8397E-07,ENSMUSG00000070394,ENSMUSG00000070394,Tmem256,protein coding gene
ENSMUSG00000070493.3,486.4420548,-3.119729095,0.282874704,-11.02866056,2.77974E-28,2.70677E-26,ENSMUSG00000070493,ENSMUSG00000070493,Chchd2,protein coding gene
ENSMUSG00000071014.10,57.94620229,-3.330234347,0.505898898,-6.58280609,4.61651E-11,6.38046E-10,ENSMUSG00000071014,ENSMUSG00000071014,Ndufb6,protein coding gene
ENSMUSG00000071072.12,129.0656233,-2.015144101,0.331058372,-6.086975197,1.15064E-09,1.29479E-08,ENSMUSG00000071072,ENSMUSG00000071072,Ptges3,protein coding gene
ENSMUSG00000071356.7,490.9284285,-4.279736012,0.361454222,-11.84032651,2.41511E-32,3.2336E-30,ENSMUSG00000071356,ENSMUSG00000071356,Reg3b,protein coding gene
ENSMUSG00000071415.6,2837.19336,-3.627765722,0.228110076,-15.90357507,5.98496E-57,5.69835E-54,ENSMUSG00000071415,ENSMUSG00000071415,Rpl23,protein coding gene
ENSMUSG00000071517.6,190.0722902,-3.230166918,0.351225848,-9.196837112,3.68641E-20,1.61167E-18,ENSMUSG00000071517,ENSMUSG00000071517,Prss3l,protein coding gene
ENSMUSG00000071519.6,2408.062151,-2.019751181,0.267568856,-7.548528675,4.40203E-14,9.10036E-13,ENSMUSG00000071519,ENSMUSG00000071519,Prss3,protein coding gene
ENSMUSG00000071521.4,3964.961003,-2.761031002,0.295853144,-9.332437602,1.03464E-20,4.72842E-19,ENSMUSG00000071521,ENSMUSG00000071521,Try10,protein coding gene
ENSMUSG00000071528.3,136.1902101,-3.058783386,0.364886358,-8.382838429,5.16664E-17,1.55072E-15,ENSMUSG00000071528,ENSMUSG00000071528,Atp5mk,protein coding gene
ENSMUSG00000071553.10,38275.81538,-2.445322207,0.235843105,-10.3684278,3.45157E-25,2.43428E-23,ENSMUSG00000071553,ENSMUSG00000071553,Cpa2,protein coding gene
ENSMUSG00000071644.10,3128.691481,-2.829478365,0.222036361,-12.74331084,3.39668E-37,6.76888E-35,ENSMUSG00000071644,ENSMUSG00000071644,Eef1g,protein coding gene
ENSMUSG00000071654.5,105.0682061,-2.505927009,0.437088257,-5.733228858,9.85365E-09,9.69971E-08,ENSMUSG00000071654,ENSMUSG00000071654,Uqcc3,protein coding gene
ENSMUSG00000071662.3,66.57903062,-2.512457142,0.45509072,-5.520783076,3.37492E-08,3.05326E-07,ENSMUSG00000071662,ENSMUSG00000071662,Polr2g,protein coding gene
ENSMUSG00000071708.11,17.70936173,-2.061188229,0.828330925,-2.488363245,0.012833258,0.032272396,ENSMUSG00000071708,ENSMUSG00000071708,Sms,protein coding gene
ENSMUSG00000071711.11,100.8809446,-2.597282961,0.430850664,-6.028267283,1.65727E-09,1.80651E-08,ENSMUSG00000071711,ENSMUSG00000071711,Mpst,protein coding gene
ENSMUSG00000071866.11,802.1414301,-3.571117283,0.279566262,-12.77377769,2.29728E-37,4.74347E-35,ENSMUSG00000071866,ENSMUSG00000071866,Ppia,protein coding gene
ENSMUSG00000072115.10,321.6516774,-2.466144923,0.296520145,-8.316955732,9.02514E-17,2.62157E-15,ENSMUSG00000072115,ENSMUSG00000072115,Ang,protein coding gene
ENSMUSG00000072582.9,58.13544858,-2.859457224,0.484309179,-5.90419787,3.54367E-09,3.69637E-08,ENSMUSG00000072582,ENSMUSG00000072582,Ptrh2,protein coding gene
ENSMUSG00000072692.7,190.6171746,-3.137406998,0.387637578,-8.093660611,5.78979E-16,1.52407E-14,ENSMUSG00000072692,ENSMUSG00000072692,Rpl37rt,protein coding gene
ENSMUSG00000072944.11,21.21693854,-3.461201094,0.733644358,-4.717818729,2.38387E-06,1.57255E-05,ENSMUSG00000072944,ENSMUSG00000072944,Nup62cl,protein coding gene
ENSMUSG00000072946.12,56.78887193,-2.076795994,0.466248093,-4.454272357,8.41782E-06,4.94565E-05,ENSMUSG00000072946,ENSMUSG00000072946,Ptgr2,protein coding gene
ENSMUSG00000073616.10,166.2555382,-2.247887047,0.351532892,-6.394528367,1.61044E-10,2.04337E-09,ENSMUSG00000073616,ENSMUSG00000073616,Cops9,protein coding gene
ENSMUSG00000073633.9,13.47674879,-2.25827767,0.913990503,-2.470788989,0.013481534,0.033596995,ENSMUSG00000073633,ENSMUSG00000073633,Fbxo36,protein coding gene
ENSMUSG00000073676.4,198.8939214,-3.285592883,0.384329575,-8.548894212,1.24273E-17,4.05676E-16,ENSMUSG00000073676,ENSMUSG00000073676,Hspe1,protein coding gene
ENSMUSG00000073702.11,2415.814135,-2.765752368,0.300040308,-9.217936052,3.02874E-20,1.32753E-18,ENSMUSG00000073702,ENSMUSG00000073702,Rpl31,protein coding gene
ENSMUSG00000073838.10,192.0746822,-2.062456496,0.304310393,-6.77747637,1.22293E-11,1.82725E-10,ENSMUSG00000073838,ENSMUSG00000073838,Tufm,protein coding gene
ENSMUSG00000073888.12,20.70123564,-3.093603036,0.744862678,-4.153252842,3.27782E-05,0.000169714,ENSMUSG00000073888,ENSMUSG00000073888,Ccl27a,protein coding gene
ENSMUSG00000073889.10,323.3063223,-2.438905529,0.298536763,-8.169531619,3.09589E-16,8.4218E-15,ENSMUSG00000073889,ENSMUSG00000073889,Il11ra1,protein coding gene
ENSMUSG00000073987.4,1350.391769,-2.814834941,0.302040718,-9.319388977,1.17012E-20,5.27725E-19,ENSMUSG00000073987,ENSMUSG00000073987,Ggh,protein coding gene
ENSMUSG00000073988.13,27.37426567,-2.039760488,0.598553199,-3.407818202,0.000654845,0.00245413,ENSMUSG00000073988,ENSMUSG00000073988,Ttpa,protein coding gene
ENSMUSG00000074182.8,26.16228623,-3.070453226,0.694863496,-4.418786198,9.92568E-06,5.74878E-05,ENSMUSG00000074182,ENSMUSG00000074182,Znhit6,protein coding gene
ENSMUSG00000074227.12,1363.382196,-2.36863947,0.209921975,-11.28342792,1.58449E-29,1.79834E-27,ENSMUSG00000074227,ENSMUSG00000074227,Spint2,protein coding gene
ENSMUSG00000074264.12,758.0776541,-2.420037035,0.271430909,-8.915849119,4.84092E-19,1.87701E-17,ENSMUSG00000074264,ENSMUSG00000074264,Amy1,protein coding gene
ENSMUSG00000074268.4,801.1326799,-2.043193702,0.259638277,-7.869385538,3.56387E-15,8.4129E-14,ENSMUSG00000074268,ENSMUSG00000074268,Amy2a5,protein coding gene
ENSMUSG00000074457.10,308.3266017,-2.344504417,0.323157502,-7.254989918,4.01692E-13,7.21614E-12,ENSMUSG00000074457,ENSMUSG00000074457,S100a16,protein coding gene
ENSMUSG00000074754.4,26.27412698,-3.677095871,0.676657337,-5.434206753,5.50407E-08,4.80534E-07,ENSMUSG00000074754,ENSMUSG00000074754,Smim26,protein coding gene
ENSMUSG00000074829.10,28.82456081,-2.070065778,0.583561873,-3.547294427,0.000389209,0.001545833,ENSMUSG00000074829,ENSMUSG00000074829,2010315B03Rik,protein coding gene
ENSMUSG00000074884.12,301.6120471,-2.221871227,0.326956926,-6.795608382,1.07856E-11,1.62286E-10,ENSMUSG00000074884,ENSMUSG00000074884,Serf2,protein coding gene
ENSMUSG00000075229.10,43.23618918,-2.641885042,0.574437972,-4.599078007,4.24365E-06,2.65526E-05,ENSMUSG00000075229,ENSMUSG00000075229,Mix23,protein coding gene
ENSMUSG00000075232.4,176.5999568,-2.00199508,0.308134736,-6.497141822,8.18603E-11,1.08786E-09,ENSMUSG00000075232,ENSMUSG00000075232,Amd1,protein coding gene
ENSMUSG00000075420.6,77.56645203,-2.133983633,0.416627325,-5.122044343,3.02241E-07,2.34321E-06,ENSMUSG00000075420,ENSMUSG00000075420,Erln,protein coding gene
ENSMUSG00000075486.9,86.35615725,-2.231226954,0.355510523,-6.276120704,3.47125E-10,4.20723E-09,ENSMUSG00000075486,ENSMUSG00000075486,Commd6,protein coding gene
ENSMUSG00000075700.9,273.7041977,-2.452954634,0.26132113,-9.38674433,6.18835E-21,2.85865E-19,ENSMUSG00000075700,ENSMUSG00000075700,Selenot,protein coding gene
ENSMUSG00000075701.9,609.0785935,-2.070666368,0.261605992,-7.915210024,2.46836E-15,5.92476E-14,ENSMUSG00000075701,ENSMUSG00000075701,Selenos,protein coding gene
ENSMUSG00000075705.12,915.307562,-2.09543982,0.277035897,-7.563784481,3.91508E-14,8.1428E-13,ENSMUSG00000075705,ENSMUSG00000075705,Msrb1,protein coding gene
ENSMUSG00000075706.10,617.4400837,-2.783527318,0.265374112,-10.4890688,9.69794E-26,7.19495E-24,ENSMUSG00000075706,ENSMUSG00000075706,Gpx4,protein coding gene
ENSMUSG00000076432.12,264.3833355,-2.000727638,0.290331127,-6.891192335,5.53267E-12,8.691E-11,ENSMUSG00000076432,ENSMUSG00000076432,Ywhaq,protein coding gene
ENSMUSG00000076437.10,53.45780324,-2.808213131,0.585410775,-4.796995973,1.61063E-06,1.09362E-05,ENSMUSG00000076437,ENSMUSG00000076437,Selenoh,protein coding gene
ENSMUSG00000078193.2,141.6198659,-4.47254936,0.452745989,-9.878716695,5.1488E-23,2.92186E-21,ENSMUSG00000078193,ENSMUSG00000078193,Rpl35rt,protein coding gene
ENSMUSG00000078427.2,49.0500673,-2.301613468,0.498612525,-4.61603621,3.91139E-06,2.46265E-05,ENSMUSG00000078427,ENSMUSG00000078427,Sarnp,protein coding gene
ENSMUSG00000078453.2,33.77409652,-4.226376997,0.653674093,-6.465572131,1.00916E-10,1.32023E-09,ENSMUSG00000078453,ENSMUSG00000078453,Abracl,protein coding gene
ENSMUSG00000078495.10,13.19939351,-2.321204023,0.832149103,-2.789408791,0.005280437,0.015050079,ENSMUSG00000078495,ENSMUSG00000078495,Zfp984,protein coding gene
ENSMUSG00000078566.8,28.75744125,-2.968731515,0.658494237,-4.5083637,6.53295E-06,3.94787E-05,ENSMUSG00000078566,ENSMUSG00000078566,Bnip3,protein coding gene
ENSMUSG00000078572.3,90.14242461,-2.172353591,0.457959023,-4.743554517,2.1E-06,1.3993E-05,ENSMUSG00000078572,ENSMUSG00000078572,Ndufaf8,protein coding gene
ENSMUSG00000078681.10,165.9153902,-2.00170786,0.345383264,-5.795613366,6.80719E-09,6.87053E-08,ENSMUSG00000078681,ENSMUSG00000078681,Tm2d3,protein coding gene
ENSMUSG00000078695.8,58.53302881,-2.519900789,0.485983459,-5.185157523,2.15832E-07,1.71485E-06,ENSMUSG00000078695,ENSMUSG00000078695,Cisd3,protein coding gene
ENSMUSG00000078713.8,92.85421518,-2.972943201,0.438536222,-6.779242053,1.20808E-11,1.80664E-10,ENSMUSG00000078713,ENSMUSG00000078713,Tomm5,protein coding gene
